url,n_hyperlinks,null_p_ratio,external_l_ratio,p_data_forms,html_length,n_script_tag,n_link_tag,n_comment_tag,ext_res_ratio,favicon_used,int_form_act_ratio,abn_form_act_ratio,ext_form_act_ratio,title_tag,title_url_brand,result_flag
http://www.etimeweekly.com/wp-content/themes/twentytwentyone/page/dropbox/share,27,0.0,0.33,1,36852,6,10,48,0.08,1,1.0,0.0,0.0,1,0,1
https://posably.xyz/,232,0.29,0.01,1,65937,24,18,2,0.43,1,0.29,0.0,0.0,1,0,1
http://wvvwpancakeswap.top/,41,0.95,0.05,1,389297,6,6,1,0.04,0,1.0,0.0,0.0,1,0,1
https://www.pixellabdesigns.com/dir/clients/eK6OyG.php?verification#_,26,0.0,0.08,1,22888,46,20,4,0.14,1,1.0,0.0,0.0,1,1,1
https://ebanking.luiseange87.com/UBS/dortmondix/logsif.htm,21,0.0,0.95,1,310109,0,2,0,0.5,1,1.0,0.0,0.0,0,0,1
http://bperbanca.dmarketingservices.com.mx/BPER/,6,0.17,0.83,0,14320,2,7,14,0.0,1,0.67,0.0,0.0,1,0,1
https://ebanking.luiseange87.com/UBS/dortmondix/pageinfo/informatiza.html,2,0.0,0.5,1,602685,0,2,0,0.5,1,1.0,0.0,0.0,0,0,1
https://htttpaolcomm.weebly.com/,1,1.0,0.0,1,35454,30,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://animacaodeparedes.pt/components/www.linkedIn.com/index.html,8,0.0,1.0,1,22032,2,8,11,0.5,0,1.0,0.0,0.0,1,0,1
https://gonetoosoon1.weebly.com/,11,0.0,0.09,1,33912,26,12,4,0.11,0,1.0,0.0,0.0,1,0,1
https://dpd-group-paiement-ch.weebly.com/enregistrement-dpd-group.html,8,0.0,0.12,1,38559,27,7,2,0.12,0,1.0,0.0,0.0,1,0,1
https://looksgoodandb.weebly.com/,11,0.0,0.09,1,34340,26,12,4,0.11,0,1.0,0.0,0.0,1,0,1
https://sites.google.com/view/b-t-bill-is-ready12/home,2,0.0,0.5,0,40667,10,5,0,1.0,0,0,0,0,1,0,1
https://leilaotratorescxfederaloficial.com/br,68,0.06,0.01,0,2791196,27,4,81,0.1,1,1.0,0.0,0.0,1,0,1
https://prime-amazon.vwsdrlv.cn/_,0,0,0,0,9852,2,0,0,0.0,0,0,0,0,1,0,1
https://420calibudshop.com/redirect/index.php?email=eimaste@stinpriza.org,0,0,0,1,1341,0,3,0,0.0,1,1.0,0.0,0.0,1,0,1
https://zkbllog.000webhostapp.com/login/login.html,0,0,0,1,15656,5,2,38,0.43,0,0.0,0.0,0.0,1,0,1
https://badhabbitlavish.weebly.com/,11,0.0,0.09,1,33939,26,12,4,0.11,0,1.0,0.0,0.0,1,0,1
https://jaktn.weebly.com/,0,0,0,1,35171,26,6,0,0.2,0,1.0,0.0,0.0,1,0,1
https://daysterinternational.com/wp-includes/certificates/acceso/correos/Seleccione_medio_de_pago_codigo.php,0,0,0,1,22163,14,4,10,0.15,0,0.0,1.0,0.0,1,0,1
https://attkfjfhg.weebly.com/,2,0.0,0.5,1,35371,27,12,0,0.14,0,1.0,0.0,0.0,1,0,1
https://goodnewv.weebly.com/,0,0,0,1,35706,26,6,0,0.19,0,1.0,0.0,0.0,1,0,1
https://hmmavishl.weebly.com/,11,0.0,0.09,1,33934,26,12,4,0.11,0,1.0,0.0,0.0,1,0,1
https://home20bt.weebly.com/,1,0.0,0.0,1,30923,26,15,0,0.1,0,1.0,0.0,0.0,1,0,1
https://linktr.ee/att.netmail,4,0.0,0.25,0,23780,21,21,0,0.12,1,0,0,0,0,1,1
https://pancakeswapnow.com/,67,0.0,0.1,1,79606,68,55,19,0.1,1,1.0,0.0,0.0,1,0,1
https://invoice.iglesiaoasisdeamor.org/,4,1.0,0.0,1,8573,0,1,0,0.0,1,1.0,0.0,0.0,1,0,1
https://linkd55.weebly.com/,8,0.0,0.12,1,32633,26,12,4,0.12,0,1.0,0.0,0.0,1,0,1
http://ll.oa-helpdesk.me/owa/,3,0.0,0.33,1,8077,2,3,0,0.9,0,1.0,0.0,0.0,1,0,1
http://leperipleducitron.fr/wp-content/plugins/oruqjaweda/paypal/,4,1.0,0.0,1,9216,6,4,2,0.67,1,0.0,0.0,0.0,1,0,1
https://ebanking.luiseange87.com/UBS/dortmondix/pageinfoW/kanteras.htm,8,0.88,0.0,1,455982,0,4,0,0.75,1,1.0,0.0,0.0,0,0,1
https://aplusbcnke.com/login,7,0.0,0.86,1,17567,34,1,18,0.54,0,0.0,1.0,0.0,1,0,1
https://sites.google.com/view/oorangebank/accueil,2,0.0,0.5,0,52813,10,4,0,1.0,0,0,0,0,1,0,1
https://fleshly-trials.000webhostapp.com/,1,0.0,0.0,1,99590,3,3,0,0.8,0,1.0,0.0,0.0,1,0,1
https://zensendboncoin.000webhostapp.com/,2,1.0,0.0,1,15344,5,7,5,0.09,1,1.0,0.0,0.0,1,0,1
http://tracking-posta.sk.dellcont.com.br/95b94cfd9684a57/,8,0.75,0.12,1,14335,0,6,17,1.0,0,1.0,0.0,0.0,1,0,1
https://internacionalesguatemala.webnode.es/sobre-mi/,8,0.12,0.25,1,36103,15,18,1,0.93,0,0.0,1.0,0.0,1,1,1
https://rakutanll.cc.jjp.zgflr.net/,0,0,0,0,2001,2,18,1,0.0,1,0,0,0,1,0,1
https://pagos-internacionales1.webnode.es/,18,0.11,0.11,0,36490,14,18,1,0.93,0,0,0,0,1,0,1
http://ambient-mdk.rs/wp-content/BPD/Popularenlinea/,77,0.06,0.04,1,69587,159,13,14,0.02,0,1.0,0.0,0.0,1,0,1
https://ups-update-delivery-address-reissue-id817gb716.pavesicontemporart.com/m/WebTrackings/track.html?resource_url=https://www.ups.com/track=912114&session=141510,89,0.18,0.01,1,62795,30,4,1,0.25,0,1.0,0.0,0.0,1,0,1
http://zeqrtwa.ml/ali/aliyunauto,2,0.0,0.5,0,9574,0,0,0,0.0,0,0,0,0,1,0,1
http://legacystoves.com/wp-includes/js/jquery/ui/x1x/mclaren/boa/login,32,0.03,0.03,0,28086,46,21,0,0.25,1,0,0,0,1,0,1
https://transport-gryfice.pl/.GaC/IT.php?C812=bGlzYUBnb2xkZW5idWxsLW1hY2hpbmVyeS5jb20=,0,0,0,0,676,0,0,0,0,0,0,0,0,1,0,1
https://spk-chip.com/1965,23,0.83,0.0,1,75671,22,10,45,0.14,1,0.67,0.33,0.0,1,0,1
https://kunden-weiterleitung.website/,17,0.82,0.0,0,11428,19,8,4,0.0,1,0.0,1.0,0.0,1,0,1
http://abidelectronics.com/web/,9,0.11,0.89,0,30182,16,4,7,0.53,1,0.0,0.67,0.33,1,0,1
https://revisione.zopweb.com/BPER-CARTA/,6,0.17,0.83,0,14468,2,7,14,0.0,1,0.67,0.0,0.0,0,0,1
https://maxicabinmelbourne.com.au/quot/linkedIn.com/linkedIn.com/login.php?email=,35,0.0,0.11,0,53148,56,45,28,0.14,1,0,0,0,1,0,1
https://mercari.co.jp.13hjwnc0c.cn/,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,1
https://mercari.meajp.info/login.php?token=cefe5b83d43eac6c67b6e890a0a,6,0.17,0.83,1,7894,2,14,2,0.0,1,1.0,0.0,0.0,1,0,1
https://cr-mufg.info/,11,0.55,0.0,0,7177,1,8,11,0.0,0,0,0,0,1,0,1
https://dhlieferbesttigungihrespaketsuich.com/,9,0.0,0.0,1,52781,17,3,365,0.02,0,1.0,0.0,0.0,1,0,1
https://earth01.info/uae/retailresearch.emirates.claim.gift-cards/s4.html,396,0.0,0.99,1,198158,61,9,317,0.1,0,1.0,0.0,0.0,1,0,1
https://earth01.info/uae/retailresearch.emirates.claim.gift-cards/s1.html,396,0.0,0.99,1,198394,60,9,317,0.09,0,1.0,0.0,0.0,1,0,1
https://emailbtadmin.weebly.com/,1,0.0,0.0,1,30051,26,15,0,0.1,0,1.0,0.0,0.0,1,0,1
https://bandfemiku.weebly.com/,11,0.0,0.09,1,33932,26,12,4,0.11,0,1.0,0.0,0.0,1,0,1
https://thegreenalternativedoctor.com/wp-content/aaaa.php,31,0.0,0.0,1,59302,18,30,32,0.15,1,1.0,0.0,0.0,1,0,1
https://btlidhudgudgdcdvbdfbcbfb.weebly.com/,0,0,0,1,26844,25,9,6,0.13,0,1.0,0.0,0.0,1,0,1
http://projetosarcondicionado.com.br/somm/WellsFargo/WellsFargo/wells/,179,0.01,0.95,1,201386,10,2,8,0.74,1,1.0,0.0,0.0,1,0,1
https://sites.google.com/view/btbillservice/home,2,0.0,0.5,0,40566,10,5,0,1.0,0,0,0,0,1,0,1
https://olx.p1-item-24safepay.xyz/Bank%20Millennium.html,6,0.17,0.67,0,760788,13,3,16,0.0,0,1.0,0.0,0.0,0,0,1
http://arf2qfm.cn/Microsoft/,0,0,0,0,105359,14,3,0,0.97,0,0,0,0,1,0,1
https://nnyahoomm.weebly.com/,5,0.2,0.0,1,29544,30,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://btrthx.weebly.com/,1,1.0,0.0,1,26536,29,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://longshit01.weebly.com/,11,0.0,0.09,1,34354,26,12,4,0.11,0,1.0,0.0,0.0,1,0,1
https://petsrockstar.com/wp-content./apple_validation/index/My%20lD%20Account/,44,0.27,0.0,1,59751,27,27,2,0.58,0,1.0,0.0,0.0,1,1,1
https://compte-serice-noteproosa1.duckdns.org/mailprosav/facture.orange/,8,0.25,0.38,1,12808,5,20,0,0.0,1,1.0,0.0,0.0,1,0,1
http://messagerievocale748.ctcin.bio/,4,0.0,1.0,0,8870,11,13,9,0.35,1,0,0,0,1,1,1
https://loginorange012.contactin.bio/,4,0.0,1.0,0,9719,11,13,10,0.35,1,0,0,0,1,1,1
https://nameant.xyz/,66,0.06,0.0,0,32183,25,18,3,0.31,0,0.75,0.0,0.0,1,0,1
https://3tchainfood.informamuse.com/authentification/bred.banquepopulaire.login/bredsecure/login/connexion-bred/espace/Fr_fr/FR940332510/portailinternet/Pages/330646D40/FR6400215DV9/,60,0.03,0.07,1,46406,24,3,61,0.0,1,0.33,0.0,0.67,1,0,1
http://solarsouth.in/,12,0.25,0.5,1,21001,46,13,7,0.0,1,1.0,0.0,0.0,1,0,1
http://flameofhopenepal.com/SP/MW/newmweb/MWEB/NewMweb.html,2,0.0,0.5,0,179866,63,27,32,0.85,0,1.0,0.0,0.0,1,0,1
http://celestebellier.000webhostapp.com/Page_connexion_paypal_en.html,16,0.56,0.0,1,29115,16,4,19,0.94,0,1.0,0.0,0.0,1,0,1
https://raycargo.com/cgi.php/ws1.php,4,0.25,0.75,1,31004,5,8,222,0.77,0,0.0,1.0,0.0,1,0,1
https://microsoft-online-log.s3.amazonaws.com/Posts-teams.conversation.html,6,0.33,0.67,1,33422,3,2,126,1.0,0,0.5,0.0,0.0,1,0,1
https://attnetwide.weebly.com/,2,0.5,0.0,1,34587,30,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://db.de-log.cc/a9b16/Login.php,22,0.0,0.95,1,20727,23,5,14,0.05,0,0.67,0.0,0.33,0,0,1
https://attmailingservinhgdrelingsettinginattcurrently.weebly.com/,2,0.5,0.0,1,27306,30,8,3,0.12,0,1.0,0.0,0.0,1,0,1
https://punoon.xyz/,54,0.04,0.0,1,47070,15,15,2,0.37,0,1.0,0.0,0.0,1,0,1
https://www.lecreusetdeals-usa.shop/,94,0.01,0.0,1,26245,3,3,1,0.04,0,1.0,0.0,0.0,1,0,1
https://www.lecreuset-official.shop/,94,0.01,0.0,1,26245,3,3,1,0.04,0,1.0,0.0,0.0,1,0,1
https://www.izabancalnterbnk.com/empresa/login,2,0.0,0.0,1,70945,2,6,10,0.0,1,0.0,0.0,0.0,1,0,1
http://scotia14112105.byethost22.com/mobile/,49,0.02,0.92,1,35189,21,11,19,0.25,1,0.5,0.0,0.5,1,0,1
http://wallet.silesiacoin.com/,60,0.03,0.88,0,75717,3,8,91,0.03,1,0,0,0,1,1,1
https://www.clearance-lecreuset.shop/,94,0.01,0.0,1,26368,3,3,1,0.04,0,1.0,0.0,0.0,1,0,1
https://exodus-wallete.webflow.io/,1,0.0,0.0,0,3458,6,3,2,1.0,0,0,0,0,1,0,1
http://cc64004.tmweb.ru/,79,0.01,0.29,0,31237,4,19,0,0.54,1,0,0,0,1,0,1
https://arszern.000webhostapp.com/sexirm.html,0,0,0,0,8737,4,2,0,0.62,1,1.0,0.0,0.0,1,0,1
https://www.wissenschaftsforum-ruhr.de/cert/http/zahlung/POST/DE/Package/Pay.html,2,0.0,0.0,1,32104,12,6,3,0.0,1,0.5,0.0,0.5,1,0,1
http://300000007423985645830.tk/incorrect.htm,4,0.0,0.0,1,8953,20,2,0,0.62,1,1.0,0.0,0.0,1,0,1
https://revolution-1222235715942684257913546829517535312438.gq/Login_to_Facebook.html,1,1.0,0.0,1,2909,4,4,4,0.62,1,1.0,0.0,0.0,0,0,1
https://83d719aa-2f05-43b8-8800-dc0aa419a136.id.repl.co/legal/licenses,38,0.05,0.37,1,34327,32,27,11,0.71,1,1.0,0.0,0.0,1,0,1
http://608.agromagazo.gr/,99,0.02,0.23,0,274138,117,8,56,0.92,0,1.0,0.0,0.0,1,0,1
https://sites.google.com/view/clickpagenewlogin2021,1,0.0,0.0,0,40299,10,4,0,1.0,0,0,0,0,1,0,1
https://loginchase.weebly.com/,3,0.0,0.0,1,28969,27,9,6,0.13,0,1.0,0.0,0.0,1,0,1
https://shainanailbeauty.com/,14,0.86,0.0,1,24255,7,19,14,0.0,1,0.0,0.0,0.0,0,0,1
http://mandtsecureserver.zapto.org/,16,0.0,0.88,1,500715,15,2,0,0.17,1,0.0,0.0,0.0,1,0,1
http://www.grupwhatsap-invited.duckdns.org/,21,0.0,1.0,0,5976,0,2,1,0.0,1,0,0,0,1,0,1
https://service-clients-orange.yolasite.com/,1,1.0,0.0,1,115352,8,4,0,0.4,1,0.0,0.0,1.0,1,0,1
http://tattered-large-minute.glitch.me/,5,1.0,0.0,0,219607,12,2,13,1.0,0,0.0,0.0,0.0,1,0,1
https://inspiring-varahamihira-999d5b-varahamihira-999d5b-999d5b.netlify.app/,3,1.0,0.0,0,62521,7,0,2,0.71,0,1.0,0.0,0.0,1,0,1
https://prueba.comy.ga/,1,1.0,0.0,1,38091,4,2,0,0.71,0,0.0,0.0,1.0,1,0,1
https://safety-vk.com/auth/,11,0.0,1.0,0,8557,3,7,0,0.29,0,0.0,0.0,0.5,1,0,1
https://0ff86396323.sblc-ltd-sites.dollie.io/index.html,1,1.0,0.0,1,56003,14,3,1,0.85,1,0.0,0.0,1.0,0,0,1
http://ngustin-now.otzo.com/Now/outlook.office.com/,4,1.0,0.0,1,7194,1,2,0,0.0,1,1.0,0.0,0.0,1,0,1
http://paypal.verifylog.xyz/,9,1.0,0.0,1,51027,24,4,16,0.27,0,0.0,1.0,0.0,1,0,1
http://margaretxross.com/jarquiselancaster,12,0.0,0.83,1,34853,10,0,2,1.0,0,0.0,0.5,0.5,1,1,1
http://imminent-beautiful-stone.glitch.me/,4,0.0,0.0,0,8846,1,0,0,0,0,0,0,0,1,0,1
http://argoscard-secureonline-passwordreset.glitch.me/,55,0.05,0.93,0,1582014,73,1,3,0.08,1,0.17,0.0,0.17,0,0,1
http://first-holy-guanaco.glitch.me/,3,0.33,0.67,0,22473,14,12,3,0.64,0,0.0,0.0,1.0,1,0,1
https://imminent-beautiful-stone.glitch.me/,112,0.0,0.8,1,843354,85,77,54,0.89,0,0.6,0.0,0.2,1,0,1
https://chbi.duckdns.org/chase.com/us-online/,0,0,0,1,106019,7,3,0,0.06,1,0.0,1.0,0.0,1,0,1
http://bkuser-login.info/mblogin.php,12,0.83,0.08,1,11577,1,4,43,1.0,0,1.0,0.0,0.0,1,0,1
https://generali-italia-ag.hrweb.it/,19,0.05,0.42,1,158442,48,15,38,0.2,1,0.25,0.62,0.12,1,0,1
https://mhbxsgejhj.web.app/,0,0,0,1,41950,7,3,1,0.43,0,0.0,1.0,0.0,1,0,1
https://genrkeryer.webcindario.com/,1,1.0,0.0,1,17638,20,3,10,0.55,1,1.0,0.0,0.0,0,0,1
https://first-holy-guanaco.glitch.me/,3,0.33,0.67,0,22475,14,12,3,0.64,0,0.0,0.0,1.0,1,0,1
http://47.74.89.206/banks/Tangerine/,22,0.86,0.09,1,31028,10,3,114,0.04,0,1.0,0.0,0.0,1,0,1
https://servertransissionforyahoupdate442355615e21.weebly.com/,1,0.0,0.0,1,27983,26,15,0,0.11,0,1.0,0.0,0.0,1,0,1
http://fearless-reminiscent-canary.glitch.me/,9,0.22,0.78,1,1170696,22,1,0,0.5,1,0.0,0.0,0.0,0,0,1
https://btinternet5511.weebly.com/,10,0.0,0.0,1,35555,28,13,0,0.1,0,1.0,0.0,0.0,1,0,1
https://cricism.xyz/,60,0.08,0.0,1,34688,7,5,2,0.53,1,0.67,0.0,0.0,1,0,1
https://6204282049451103.z19.web.core.windows.net/,6,0.67,0.0,1,25727,8,4,7,0.42,1,0.0,0.0,0.0,1,0,1
https://backttoattrestoreback.weebly.com/,3,0.0,0.0,1,28397,27,6,2,0.14,0,1.0,0.0,0.0,1,0,1
https://erreer.xyz/,66,0.06,0.0,0,32087,25,18,3,0.31,0,0.75,0.0,0.0,1,0,1
https://virginmediabroadbandwebmaila.weebly.com/,4,0.0,1.0,1,37893,27,10,3,0.13,0,1.0,0.0,0.0,1,0,1
https://horizon-resources-llc.glitch.me/indexx.html,4,1.0,0.0,1,823932,4,1,0,0.2,1,0.0,0.0,0.0,1,0,1
https://www.appliedmachinery.com.au/wp-content/themes/gerenciador_financeiro/bbpjempresarial/senha.php,240,0.06,0.04,1,61223,42,27,25,0.12,1,1.0,0.0,0.0,1,0,1
http://omliloah10.temp.swtest.ru/home/AML/AML-infos.php?token=cHl0aG9uLXJlcXVlc3RzLzIuMjEuMDE5Mi4yNDguMTUuMTkzMjAyMTpOb3Y6RnJp,2,1.0,0.0,0,304479,2,2,0,0.2,1,0,0,0,1,0,1
https://olx-pl.pl-track-id9312.xyz/millennium.php?id=816624,3,0.0,0.67,1,8432,3,0,1,0.5,0,1.0,0.0,0.0,1,0,1
https://serviceonlinnevererizon.weebly.com/,1,0.0,0.0,1,29860,26,12,0,0.11,0,1.0,0.0,0.0,1,0,1
https://www.interbankbenefit.pe/,38,0.0,0.16,0,217856,25,3,277,0.29,1,0,0,0,1,1,1
https://edevletkapisi.yok.web.tr/giris.turkiye.gov.tr/Giris/index.html,21,0.29,0.1,1,16775,9,7,8,0.94,0,1.0,0.0,0.0,1,0,1
http://event-mlbb2021-cf.duckdns.org/,1,0.0,1.0,1,32591,4,9,4,0.51,0,1.0,0.0,0.0,1,0,1
http://608.360-insurance.com/,195,0.0,0.99,1,220286,39,23,8,0.88,0,0.0,0.0,1.0,1,0,1
http://pancake7wop.com/,25,0.04,0.84,0,1923234,5,5,0,0.5,1,0.75,0.0,0.0,1,0,1
https://www.mercariaaseo.icu/,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,1
http://codashop-freev-ip27.duckdns.org/,34,0.0,0.38,1,49890,22,21,10,0.9,0,1.0,0.0,0.0,1,0,1
http://aircon-service.com.sg/wp-content/plugins/vdgnaqhcqy/axcc/amexcmt/webmail.php,39,0.13,0.05,1,59855,35,30,18,0.05,1,1.0,0.0,0.0,1,0,1
https://sadiqshop.com/.well-known/pki-validation/D4QSD5dqsd_5QSD4QSD5dq_sdqsdq5D5SD5QSD5dsqddDDDSqsS/access.php?cliente=252,5,0.6,0.0,1,21875,0,1,0,0.0,1,1.0,0.0,0.0,1,0,1
http://w3itexpert.com/pain/,186,0.01,0.99,0,1523447,30,4,425,0.4,0,0.33,0.0,0.0,1,0,1
https://alibabatrading.jo/volet/,5,0.0,1.0,1,7003,5,3,4,0.0,0,1.0,0.0,0.0,1,0,1
http://registration-assistance.net/,17,0.18,0.53,1,138753,4,4,65,0.73,1,0.0,0.0,0.0,0,0,1
https://1st.darktable.net/,134,0.08,0.09,0,62081,14,148,2,0.9,0,1.0,0.0,0.0,1,0,1
http://bokep-viralgrup.duckdns.org/,21,0.0,1.0,0,5987,0,2,1,0.0,1,0,0,0,1,0,1
https://sparka-pushapp.com/,74,0.03,0.97,1,11239,0,2,1,0.0,1,0.0,1.0,0.0,1,0,1
http://wistful-animated-lock.glitch.me/,2,1.0,0.0,0,14652,3,4,0,0.71,0,0.0,0.0,1.0,1,0,1
https://vakifcekilisonlinex.com/,7,0.0,0.29,1,153375,9,2,16,0.15,1,0.0,1.0,0.0,1,0,1
https://btinternet2647725.weebly.com/,10,0.0,0.0,1,35635,28,13,0,0.1,0,1.0,0.0,0.0,1,0,1
https://btinternet47331.weebly.com/,10,0.0,0.0,1,35541,28,13,0,0.1,0,1.0,0.0,0.0,1,0,1
https://htr45lktre6yfgzxvb45klj.weebly.com/,10,0.0,0.0,1,35589,28,13,0,0.1,0,1.0,0.0,0.0,1,0,1
http://vakifkmpnylrs.xyz/,8,0.0,0.25,1,145599,1,2,26,0.14,0,1.0,0.0,0.0,1,0,1
https://skinporti.com/,11,0.27,0.09,0,61841,11,6,1,0.03,1,0,0,0,1,1,1
https://m.72808a.com:443/chs/,4,0.0,0.5,0,67155,10,10,190,0.74,1,0,0,0,1,0,1
http://163.47.21.158/wp-includes/kk/adobeemaillog/index.html,0,0,0,1,267107,8,1,7,0.0,0,1.0,0.0,0.0,1,0,1
https://bt-101805.square.site/,3,0.0,0.33,1,105145,13,37,49,0.47,1,0.5,0.0,0.0,1,0,1
https://bw-bankarten.com/BW-BANK/service/index.php,14,0.0,1.0,1,305763,1,2,4,0.12,1,1.0,0.0,0.0,1,0,1
https://updateattemailcommunicationdatbaseverification.weebly.com/,1,0.0,0.0,1,26730,24,8,2,0.14,0,1.0,0.0,0.0,1,0,1
https://yahoomailprocess00.weebly.com/,5,0.2,0.0,1,29371,32,7,5,0.12,0,1.0,0.0,0.0,1,0,1
https://jkdjddjdjjidid0933.weebly.com/,2,0.5,0.0,1,37171,32,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://cnvnz.weebly.com/,4,0.25,0.0,1,29852,30,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://upbeat-carson-a6f38e.netlify.app/,7,0.14,0.71,1,153940,19,12,0,0.61,1,0.0,0.0,0.0,1,0,1
http://perfectscent.net/ket./dhl_topscript/source/,4,1.0,0.0,0,16522,4,2,2,0.0,1,0,0,0,1,0,1
https://citapreviacr.com/,1,0.0,0.0,0,4076,2,2,4,0.19,0,0,0,0,1,0,1
http://sec3connectp4ypael-login-9d-b153-920dc9.hrportalonline.com/?iid=29055a55-d3d8-4145-949f-588186c15416,9,1.0,0.0,1,538811,3,2,1,0.5,0,1.0,0.0,0.0,0,0,1
http://totallyradcomics.com/wp-includes/tech/wellsconnect/login.html,23,0.04,0.91,1,57651,30,5,2,0.03,0,0.0,0.0,1.0,1,0,1
https://mrvmjpkleb.cfolks.pl/,5,1.0,0.0,1,20675,0,2,160,0.0,1,0.5,0.0,0.0,1,0,1
https://login.nibelu-ng.com/,13,0.0,1.0,1,27540,22,17,0,0.91,0,0.0,1.0,0.0,1,0,1
https://sbcbellatt.godaddysites.com/,2,0.0,1.0,1,38866,17,13,0,0.04,0,0.0,0.0,0.0,1,1,1
http://up027452kl.000webhostapp.com/bnac/adfs/ls20c5.html,7,0.86,0.14,0,60187,7,4,3,0.57,0,0.5,0.5,0.0,1,0,1
https://marie-setin.000webhostapp.com/,0,0,0,1,8905,7,6,0,0.15,1,1.0,0.0,0.0,1,0,1
https://attlatestupdate.weebly.com/,0,0,0,1,26234,25,9,6,0.14,0,1.0,0.0,0.0,1,0,1
https://sbcblobalcarezone.weebly.com/,7,0.0,1.0,1,35606,27,15,0,0.1,0,1.0,0.0,0.0,1,0,1
https://ause94bf4be80dd1f8ee383a8b.web.app/,1,1.0,0.0,1,33318,4,2,2,0.6,0,0.0,1.0,0.0,0,0,1
http://secureptsbdevice.com/admin/,0,0,0,1,96953,8,3,7,0.55,0,1.0,0.0,0.0,1,0,1
https://attmailjckdx.weebly.com/,1,0.0,1.0,1,36560,30,8,4,0.12,0,1.0,0.0,0.0,1,0,1
https://jaccs.co.jp.ntcmw.com/one.php,12,0.0,0.92,1,19622,6,11,56,0.49,0,1.0,0.0,0.0,0,0,1
https://sites.google.com/view/08ie-securepage-facebook,0,0,0,0,40986,10,4,0,1.0,0,0,0,0,1,0,1
https://atttattattmm.weebly.com/,3,0.0,0.33,1,31465,27,13,0,0.12,0,1.0,0.0,0.0,1,0,1
https://confirmation-click-100796331503965.com/,0,0,0,1,8780,3,2,2,1.0,0,1.0,0.0,0.0,1,0,1
https://updateyouraccounttoournewestversionatt.weebly.com/,3,0.33,0.33,1,36233,29,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://accweb-connexion76544com.com/?fbclid=IwAR09rEEVBmaq76GO_A619ZA6dzi4BRzizpfMpK6HUhlyA8LRNSqg9C7mV28,3,0.33,0.67,0,27135,4,1,1,0.0,1,0,0,0,1,1,1
https://capacidadelivre.dynv6.net/capacidadelivre/?_user=sfbsr@vss.com,2,1.0,0.0,1,779879,3,1,0,0.0,1,1.0,0.0,0.0,1,0,1
https://ehjrjjqq.net/ja-jp/account/login,42,0.0,0.86,0,18507,28,7,10,0.19,0,0.0,0.0,0.0,1,0,1
http://degivusep.000webhostapp.com/,11,0.18,0.73,1,43173,15,1,3,1.0,0,1.0,0.0,0.0,1,0,1
https://service-client4.yolasite.com/,0,0,0,1,116519,8,5,0,0.4,1,0.0,0.0,1.0,1,0,1
https://www.itunes.mail.vuarn.cn/mim/9l35j9p7243w421t5904c54420a4c444ly59a9860mhb8rj516.html,0,0,0,0,36380,5,3,0,0.0,1,0,0,0,1,0,1
http://ojfjjh.com/alk/aol.html/,3,0.33,0.67,0,48326,16,12,0,0.58,0,1.0,0.0,0.0,1,0,1
https://ch.ww-update.com/no%20script/22.htm?cep=swwoQG0QWw5HJ0PvZ9EA6IoAGxFVskgw4PRJ16YMyrPbjuMMUcrkI1k6fXO1iKiY5UzZx0dDSBYqnGmEwuRpJ7Z5htkTyXBRr9_4eV4_3Ia8_3wb1MIsO0OATqRgbhaRmPaEIT-uwBNZiEwSEg7zj3iK0za3pmztc_PROqpcnaDBRjZ9M1-uDlTf_vP06SEEvl9fZLtK3vk2_Yl2ABV2yFySfvgOnsoZV5tENEnpV_ur5M504IdLwzKoANPhxZvgw0zmH8j9hmFtkt45T7ZzR2fcQcvlAaxUvbZz5IUzj_sNNDrJGUcTg2sWnfBlobyghTgRq0fMjIrqV5t8VbFfg1QoEVDzQGzQzLAZeJ3tOTRASZq0YPHn3yP1kQHpM5Zb&amp;lptoken=161e38c004f743120325,1,0.0,1.0,0,7590,8,2,1,0.29,0,0,0,0,1,0,1
https://giv-eth.com/,12,0.0,0.0,0,13717,14,7,3,0.42,1,0,0,0,1,0,1
http://shining-atmosphere.glitch.me/,3,1.0,0.0,1,55679,2,1,0,0.33,1,0.0,0.0,1.0,1,0,1
http://spotty-long-akubra.glitch.me/,27,0.07,0.07,0,258101,26,227,0,1.0,0,0.0,0.0,1.0,1,0,1
http://http-amaozn-suports-link.clickto-homepage--retruns-to.monster,3,0.33,0.67,0,24737,4,1,1,0.0,1,0,0,0,1,0,1
https://smbc-card.com.zdxycf.com/mem.php,130,0.12,0.66,1,49128,3,24,176,0.01,1,0.5,0.0,0.5,1,0,1
http://meyuri-login.info/,6,0.67,0.17,1,8062,3,9,9,0.15,1,1.0,0.0,0.0,1,0,1
https://pancook-swaper.com/,129,0.01,0.93,1,1808123,1,4,1,0.31,1,0.5,0.0,0.5,1,0,1
http://pblister.partsbase.com/wp-content/languages/themes/-/,0,0,0,0,11660,3,1,1,0.5,0,0,0,0,0,0,1
